編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWOMLKLRHHFFBB08DA,14,.00,共有部份,鋼筋混凝土造,88年4月8日,十四層,
RPWOMLKLRHHFFBB08DA,14,.00,共有部份,鋼筋混凝土造,88年4月8日,十四層,
RPWOMLKLRHHFFBB08DA,14,.00,共有部份,鋼筋混凝土造,88年4月8日,十四層,
RPWOMLKLRHHFFBB08DA,14,.00,共有部份,鋼筋混凝土造,88年4月8日,十四層,
RPPNMLSJIIHFFHL58CA,4,9.20,辦公室,鋼筋混凝土造,97年7月7日,四層,三層 陽台 雨遮
RPSPMLRLRHHFFHL37CA,,.38,垃圾集中室、電信室,鋼筋混凝土造,101年6月22日,一層,
RPSPMLRLRHHFFHL37CA,,167.55,住宅、停車空間、樓梯間,鋼筋混凝土造,101年6月22日,三層,一層 二層 三層 陽台 見其他登記事項
RPOOMLSLRHHFFHL96CA,22,257.93,人行道、店舖、住宅,鋼筋混凝土造,79年5月10日,四層,一層 二層 三層 四層 陽台 平台 騎樓 花台 見其他登記事項
RPSNMLTLRHHFFHL37CA,40,152.04,住家用,鐵筋磚造水泥頂,61年10月5日,二層,一層 二層 騎樓
RPOOMLLJIIHFFHL87CA,23,178.84,店舖、住宅、人行道、梯間,鋼筋混凝土造,78年4月25日,三層,一層 二層 三層 陽台 平台 騎樓 露台 見其他登記事項
RPRNMLNJIIHFFHL28CA,8,87.47,集合住宅,鋼筋混凝土造,93年9月21日,七層,七層 陽台
RPRNMLNJIIHFFHL28CA,8,37.19,防空避難室、梯間、水箱、機房,鋼筋混凝土造,93年9月21日,七層,
RPQOMLLLRHHFFAB47DA,5,81.93,集合住宅,鋼筋混凝土造,96年7月5日,十四層,十三層 陽台 雨遮
RPQOMLLLRHHFFAB47DA,5,43.61,共用部份,鋼筋混凝土造,96年7月5日,十五層,
RPQOMLLLRHHFFAB47DA,5,11.38,共用部份,鋼筋混凝土造,96年7月5日,十五層,
RPTQMLTKRHHFFAB68DA,19,90.35,住家用,鋼筋混凝土造,82年3月11日,七層,六層 陽台
RPTQMLTKRHHFFAB68DA,19,20.64,人行道．機械房．水塔．防空避難室．梯間,鋼筋混凝土造,82年3月11日,七層,
RPPNMLLLRHHFFHL88CA,29,112.89,店舖、住宅、梯間,加強磚造,72年4月30日,二層,一層 二層 陽台 騎樓 見其他登記事項
RPTNMLPLRHHFFHL07CA,19,70.51,集合住宅,鋼筋混凝土造,82年10月26日,九層,三層 陽台 花台
RPTNMLPLRHHFFHL07CA,19,25.80,避難室、停車空間、人行道、集合住宅、店舖、梯間、機械室、水箱,鋼筋混凝土造,82年10月26日,九層,
RPWNMLSJIIHFFHL66CA,8,87.47,集合住宅,鋼筋混凝土造,93年9月21日,七層,六層 陽台
RPWNMLSJIIHFFHL66CA,8,37.19,防空避難室、梯間、水箱、機房,鋼筋混凝土造,93年9月21日,七層,
RPUNMLOLRHHFFGL96CA,39,53.86,工業用,鐵筋磚造水泥頂,62年7月10日,一層,一層
RPUNMLOLRHHFFGL96CA,39,750.18,住工用,鐵筋磚造石棉板頂,62年7月10日,二層,一層 二層
RPWOMLRKRHHFFAB58DA,17,25.81,集合住宅,鋼筋混凝土造,84年12月7日,十二層,五層 陽台
RPWOMLRKRHHFFAB58DA,17,10.07,防空避難室兼停車空間．人行道．梯間．機械室．水箱,鋼筋混凝土造,84年12月7日,十二層,
RPPNMLPLRHHFFAB67DA,18,144.59,住家用,鋼筋混凝土造,83年12月8日,十七層,七層 陽台 花台
RPPNMLPLRHHFFAB67DA,18,56.14,防空避難室．樓梯間．機房．停車空間．水箱,鋼筋混凝土造,83年12月8日,十七層,
RPSOMLRLRHHFFAB28DA,18,26.48,住家用,鋼筋混凝土造,83年6月25日,十二層,九層 陽台
RPSOMLRLRHHFFAB28DA,18,10.09,共有部份,鋼筋混凝土造,83年6月25日,十二層,
RPVNMLOKRHHFFGL96CA,19,170.89,住家用,鋼筋混凝土造,82年5月19日,五層,一層 二層 三層 四層 五層 陽台 平台 花台
RPRNMLSKRHHFFGL96CA,20,79.68,集合住宅,鋼筋混凝土造,81年8月26日,八層,八層 陽台
RPRNMLSKRHHFFGL96CA,20,22.09,共有部份,鋼筋混凝土造,81年8月26日,八層,
RPPOMLLLRHHFFGL88CA,36,57.75,住家用,加強磚造,65年11月30日,一層,
RPQNMLQJIIHFFGL38CA,32,113.55,住商用,加強磚造,70年2月0日,二層,一層 二層 騎樓
RPSNMLLJIIHFFAL47CA,14,75.69,住家用,鋼筋混凝土造,87年9月29日,九層,七層 陽台
RPSNMLLJIIHFFAL47CA,14,40.33,共有部份,鋼筋混凝土造,87年9月29日,九層,
RPSNMLLJIIHFFAL47CA,14,12.88,共有部份,鋼筋混凝土造,87年9月29日,九層,
RPQNMLMJIIHFFAL37CA,4,309.07,停車空間、住房、店舖,鋼筋混凝土造,97年12月24日,四層,一層 二層 三層 四層 陽台 雨遮
RPQNMLSLRHHFFAL98CA,,155.71,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPROMLRLRHHFFAL09CA,14,90.16,住家用,鋼筋混凝土造,87年10月30日,六層,二層 陽台 雨遮
RPROMLRLRHHFFAL09CA,14,30.02,共有部份,鋼筋混凝土造,87年10月30日,六層,
RPPNMLRLRHHFFAL78CA,,155.71,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPQNMLRLRHHFFAL88CA,,155.71,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPOPMLQLRHHFFAL78CA,14,77.30,住家用,鋼筋混凝土造,87年9月29日,九層,八層 陽台
RPTNMLQLRHHFFAL09CA,,77.86,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPPNMLQLRHHFFAL68CA,,155.71,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPSNMLQLRHHFFAL98CA,,155.71,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPQNMLQLRHHFFAL78CA,,155.71,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPWNMLOLRHHFFAL56CA,,153.67,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPRNMLQLRHHFFAL88CA,,155.71,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPVNMLOLRHHFFAL09CA,,150.43,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPVOMLLLRHHFFAL88CA,,161.04,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPSOMLLLRHHFFAL58CA,,161.77,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPXNMLOLRHHFFAL66CA,,146.15,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPXNMLKLRHHFFAL88CA,,156.50,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPUOMLLLRHHFFAL78CA,,161.04,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPWNMLKLRHHFFAL78CA,,156.50,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPPOMLKLRHHFFAL18CA,,161.77,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPOOMLKLRHHFFAL08CA,,161.77,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPQOMLKLRHHFFAL28CA,,161.77,見其他登記事項,鋼筋混凝土造,101年5月4日,三層,
RPSNMLKLRHHFFAL38CA,,248.56,停車空間、住宅,鋼筋混凝土造,101年2月7日,四層,一層 二層 三層 四層 陽台 雨遮
RPQOMLNKRHHFFAL48CA,13,64.86,人行道、店鋪,鋼骨造,88年3月24日,一層,一層 騎樓
RPPNMLQKRHHFFAL58CA,18,.10,住家用,鋼筋混凝土造,83年7月25日,十二層,
RPPNMLQKRHHFFAL58CA,18,72.25,住家用,鋼筋混凝土造,83年7月25日,十二層,八層 陽台
SPPNMLQKRHHFFAL68CA,18,72.25,住家用,鋼筋混凝土造,83年7月25日,十二層,八層 陽台
SPPNMLQKRHHFFAL68CA,18,.10,住家用,鋼筋混凝土造,83年7月25日,十二層,
RPSNMLPLRHHFFBL98CA,21,180.77,店舖、住房、梯間,鋼筋混凝土造,80年11月5日,三層,一層 二層 三層 屋頂突出物
RPRNMLOJIIHFFCL87CA,17,83.40,住家用,鋼筋混凝土造,84年12月6日,十三層,四層 陽台
RPRNMLOJIIHFFCL87CA,17,7.67,停車空間、避難室、遊戲室、圖書室、交誼廳、車道,鋼筋混凝土造,84年12月6日,十三層,
RPUNMLOJIIHFFCL18CA,,162.09,門廊，住宅，樓梯間,鋼筋混凝土造,101年5月1日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPUOMLQLRHHFFCL86CA,13,89.49,住家用,鋼筋混凝土造,88年8月12日,十層,五層
RPUOMLQLRHHFFCL86CA,13,10.79,見其他登記事項,鋼筋混凝土造,88年8月12日,十層,
RPUOMLQLRHHFFCL86CA,13,12.75,見其他登記事項,鋼筋混凝土造,88年8月12日,十層,
RPUOMLQLRHHFFCL86CA,13,1.24,見其他登記事項,鋼筋混凝土造,88年8月12日,十層,
RPUOMLQLRHHFFCL86CA,13,.17,見其他登記事項,鋼筋混凝土造,88年8月12日,一層,
RPUOMLQLRHHFFCL86CA,13,1294.56,見其他登記事項,鋼筋混凝土造,88年8月12日,十層,
RPUOMLQLRHHFFCL86CA,13,125.93,見其他登記事項,鋼筋混凝土造,88年8月12日,十層,
RPUOMLPLRHHFFCL76CA,1,161.20,見其他登記事項,鋼筋混凝土造,101年2月10日,三層,
RPTQMLSKRHHFFCL07CA,19,164.47,住家用,鋼筋混凝土造,82年4月17日,三層,一層 二層 三層 屋頂突出物
RPPOMLTKRHHFFCL56CA,,211.49,見其他登記事項,鋼筋混凝土造,101年4月26日,四層,
RPRNMLRKRHHFFCL09CA,19,371.93,住家用,鋼造,82年7月9日,一層,一層
RPPNMLKLRHHFFFL58CA,19,76.23,住家用,鋼筋混凝土造,82年7月30日,十三層,三層 陽台 花台
RPPNMLKLRHHFFFL58CA,19,20.72,共有部份,鋼筋混凝土造,82年7月30日,十三層,
RPQNMLMLRHHFFFL88CA,32,89.65,住家用,加強磚造,70年1月20日,二層,一層 二層
RPWNMLPLRHHFFFL17CA,8,179.64,停車空間、住宅、梯間,鋼筋混凝土造,93年7月5日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPRNMLOLRHHFFFL56CA,18,100.33,住家用,鋼筋混凝土造,84年1月13日,十六層,八層 陽台
RPRNMLOLRHHFFFL56CA,18,45.77,共有部份,鋼筋混凝土造,84年1月13日,十六層,
RPPOMLQLRHHFFFL66CA,18,162.41,住家用,鋼筋混凝土造,84年2月22日,四層,
RPTNMLQLRHHFFFL96CA,5,69.36,集合住宅,鋼筋混凝土造,97年2月25日,十四層,十一層 陽台
RPTNMLQLRHHFFFL96CA,5,14.75,人行道、門廳、管理室、門廊、交誼廳、儲藏室、梯間、水箱、機械室,鋼筋混凝土造,97年2月25日,十四層,
RPTNMLQLRHHFFFL96CA,5,20.80,防空避難室兼停車空間、機械室、台電配電室、停車空間、水箱,鋼筋混凝土造,97年2月25日,十四層,
RPRNMLOJIIHFFFL18CA,18,61.33,住家用,鋼筋混凝土造,83年4月12日,八層,八層 陽台 花台 雨遮
RPQNMLPJIIHFFFL18CA,21,91.20,住家用,鋼筋混凝土造,80年8月29日,六層,一層 平台
RPQNMLPJIIHFFFL18CA,21,35.15,共有部份,鋼筋混凝土造,80年8月29日,六層,
RPVNMLQLRHHFFFL17CA,19,93.50,住家用,鋼筋混凝土造,82年12月4日,八層,四層 陽台
RPUOMLPJIIHFFCL38CA,8,187.86,停車空間、住宅,鋼筋混凝土造,94年1月5日,四層,一層 二層 三層 四層 陽台 雨遮
RPPQMLNKRHHFFCB77CA,6,31.05,住家用,鋼筋混凝土造,95年7月11日,七層,五層 陽台
RPVPMLTKRHHFFCB88CA,13,218.75,集合住宅、樓梯間,鋼筋混凝土造,88年3月10日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPSPMLSKRHHFFCB48CA,20,46.06,住家用,鋼筋混凝土造,81年11月20日,十層,七層 陽台
RPSPMLSKRHHFFCB48CA,20,15.32,共有部份,鋼筋混凝土造,81年11月20日,十層,
RPTOMLSKRHHFFCB48CA,12,15.24,住家用,鋼筋混凝土造,89年6月15日,八層,五層 陽台
RPTOMLSKRHHFFCB48CA,12,4.63,共有部份,鋼筋混凝土造,89年6月15日,八層,
RPTOMLSKRHHFFCB48CA,12,4.08,共有部份,鋼筋混凝土造,89年6月15日,八層,
RPUPMLKLRHHFFCB97CA,5,20.10,住家用,鋼筋混凝土造,96年5月22日,十五層,九層 陽台
RPUPMLKLRHHFFCB97CA,5,16.10,共用,鋼筋混凝土造,96年5月22日,十五層,
RPXOMLSJIIHFFCB97CA,11,97.18,住家用,鋼筋混凝土造,91年1月28日,十四層,四層 陽台 雨遮
RPXOMLSJIIHFFCB97CA,11,64.69,共有部份,鋼筋混凝土造,91年1月28日,十四層,
RPRQMLRKRHHFFCB38CA,19,97.48,住家用,鋼筋混凝土造,83年1月18日,十二層,六層 陽台 花台
RPSOMLKLRHHFFCB67CA,6,78.81,住家用,鋼筋混凝土造,95年11月13日,二十八層,十六層 陽台 雨遮
RPSOMLKLRHHFFCB67CA,6,64.40,共用,鋼筋混凝土造,95年11月13日,二十八層,
RPPOMLPLRHHFFCB87CA,19,28.15,住家用,鋼筋混凝土造,82年6月28日,八層,八層 陽台
RPPOMLPLRHHFFCB87CA,19,8.86,共有部份,鋼筋混凝土造,82年6月28日,八層,
RPWOMLLLRHHFFCB18CA,5,260.86,住家用,鋼筋混凝土造,96年7月26日,十八層,九層 陽台 雨遮
RPWOMLLLRHHFFCB18CA,5,116.81,共用,鋼筋混凝土造,96年7月26日,十八層,
RPUNMLOJIIHFFCB17CA,30,95.80,住家用,鋼筋混凝土造,71年9月8日,五層,五層 陽台 屋頂突出物
RPQNMLQJIIHFFCB96CA,3,92.52,住家用,鋼筋混凝土造,98年9月1日,十二層,十二層 陽台 雨遮
RPWOMLNJIIHFFCB37CA,18,185.57,住家用,鋼筋混凝土造,83年5月9日,十二層,四層 陽台 露台
RPWOMLNJIIHFFCB37CA,18,42.56,共有部份,鋼筋混凝土造,83年5月9日,十二層,
RPRSMLPLRHHFFCB48CA,,82.79,住家用,鋼筋混凝土造,101年7月10日,十二層,四層 陽台 雨遮
RPRSMLPLRHHFFCB48CA,,67.54,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、發電機室、電信機房、防空避難室兼停車空間、台電配電室、水池及噴灌機房、機車停車區、管理委員會空間、門廳、公共服務空間（交誼廳）、公共服務空間（文康室）、資源回收室、梯廳、樓梯間、機械室等十九項,鋼筋混凝土造,101年7月10日,十二層,
RPQSMLPLRHHFFCB38CA,,86.60,住家用,鋼筋混凝土造,101年7月10日,十二層,七層 陽台 雨遮
RPQSMLPLRHHFFCB38CA,,83.85,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、發電機室、電信機房、防空避難室兼停車空間、台電配電室、水池及噴灌機房、機車停車區、管理委員會空間、門廳、公共服務空間（交誼廳）、公共服務空間（文康室）、資源回收室、梯廳、樓梯間、機械室等十九項,鋼筋混凝土造,101年7月10日,十二層,
RPSSMLPLRHHFFCB58CA,,94.27,住家用,鋼筋混凝土造,101年7月10日,十二層,五層 陽台 雨遮
RPSSMLPLRHHFFCB58CA,,74.53,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、發電機室、電信機房、防空避難室兼停車空間、台電配電室、水池及噴灌機房、機車停車區、管理委員會空間、門廳、公共服務空間（交誼廳）、公共服務空間（文康室）、資源回收室、梯廳、樓梯間、機械室等十九項,鋼筋混凝土造,101年7月10日,十二層,
RPTSMLPLRHHFFCB68CA,,94.27,住家用,鋼筋混凝土造,101年7月10日,十二層,八層 陽台 雨遮
RPTSMLPLRHHFFCB68CA,,88.51,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、發電機室、電信機房、防空避難室兼停車空間、台電配電室、水池及噴灌機房、機車停車區、管理委員會空間、門廳、公共服務空間（交誼廳）、公共服務空間（文康室）、資源回收室、梯廳、樓梯間、機械室等十九項,鋼筋混凝土造,101年7月10日,十二層,
RPUSMLPLRHHFFCB78CA,,91.63,住家用,鋼筋混凝土造,101年7月10日,十二層,十一層 陽台 雨遮
RPUSMLPLRHHFFCB78CA,,73.95,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、發電機室、電信機房、防空避難室兼停車空間、台電配電室、水池及噴灌機房、機車停車區、管理委員會空間、門廳、公共服務空間（交誼廳）、公共服務空間（文康室）、資源回收室、梯廳、樓梯間、機械室等十九項,鋼筋混凝土造,101年7月10日,十二層,
RPQQMLPLRHHFFCB18CA,3,103.64,辦公室,鋼筋混凝土造,98年11月25日,十五層,二層 陽台 雨遮
RPTNMLPLRHHFFAB97CA,4,266.24,集合住宅,鋼筋混凝土造,97年7月21日,十五層,六層 陽台 雨遮
RPTNMLPLRHHFFAB97CA,4,.27,辦公室〈管理員〉,鋼筋混凝土造,97年7月21日,十五層,
RPTNMLPLRHHFFAB97CA,4,.50,辦公室〈管理員〉,鋼筋混凝土造,97年7月21日,十五層,
RPTNMLPLRHHFFAB97CA,4,.05,共用,鋼筋混凝土造,97年7月21日,十五層,
RPTNMLPLRHHFFAB97CA,4,52.40,共用,鋼筋混凝土造,97年7月21日,十五層,
RPTNMLPLRHHFFAB97CA,4,84.72,共用,鋼筋混凝土造,97年7月21日,十五層,
RPTNMLPLRHHFFAB97CA,4,28.93,共用,鋼筋混凝土造,97年7月21日,十五層,
RPTNMLPLRHHFFAB97CA,4,.06,共用,鋼筋混凝土造,97年7月21日,十五層,
RPTNMLPLRHHFFAB97CA,4,46.77,共用,鋼筋混凝土造,97年7月21日,十五層,
RPWPMLTJIIHFFCB08CA,3,68.22,住家用,鋼筋混凝土造,98年8月13日,十八層,十八層 陽台 雨遮
RPWPMLTJIIHFFCB08CA,3,43.33,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPWPMLTJIIHFFCB08CA,3,23.77,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPQPMLOLRHHFFAB77CA,24,145.42,住商用,鋼筋混凝土造,77年10月1日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
RPSQMLPLRHHFFAB18CA,4,59.63,集合住宅,鋼筋混凝土造,97年7月30日,十四層,七層 陽台 雨遮
RPSQMLPLRHHFFAB18CA,4,28.73,共用部份,鋼筋混凝土造,97年7月30日,十四層,
RPRNMLPLRHHFFAB77CA,7,83.35,集合住宅,鋼筋混凝土造,94年10月11日,十五層,十一層 陽台
RPRNMLPLRHHFFAB77CA,7,29.29,共用部分,鋼筋混凝土造,94年10月11日,十五層,
RPVPMLPLRHHFFAB38CA,7,39.11,集合住宅,鋼筋混凝土造,94年12月23日,二十二層,五層 陽台 雨遮
RPVPMLPLRHHFFAB38CA,7,13.75,共用,鋼筋混凝土造,94年12月23日,二十七層,
RPUPMLPLRHHFFAB28CA,19,30.87,住家用,鋼筋混凝土造,82年11月2日,十六層,七層 花台
RPVPMLLLRHHFFAB97CA,30,58.97,住家用,鋼筋混凝土造,71年11月16日,十二層,三層 陽台
RPVPMLLLRHHFFAB97CA,30,17.12,共有部份,鋼筋混凝土造,71年11月16日,十二層,
RPTPMLSKRHHFFAB38CA,16,41.42,防空避難室兼停車空間、停車空間,鋼筋混凝土造,85年12月11日,二十四層,地下二層 地下三層
RPTPMLSKRHHFFAB38CA,16,254.89,共同使用　,鋼筋混凝土造,85年12月11日,二十四層,
RPSNMLKLRHHFFAB37CA,,67.77,集合住宅,鋼筋混凝土造,100年11月30日,十五層,十四層 陽台
RPSNMLKLRHHFFAB37CA,,13.69,本共有部分係依使用執照之建築概要表記載項目有：Ａ梯、機械室、Ａ水箱、排煙室、排煙設備空間等共５項。,鋼筋混凝土造,100年11月30日,十五層,
RPSNMLKLRHHFFAB37CA,,16.61,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｃ梯、Ｄ梯、台電配電室Ａ、台電配電室Ｂ、電信室、停車空間、發電機室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｄ水箱、消防幫浦室、污水機房、管理委員會使用空間視廳室、管理委員會使用空間圖書室、管理委員會使用空間健身房、管理委員會使用空間交誼室、管理委員會使用空間大廳、管理委員會使用空間儲藏室、管理委員會使用空間會客室、垃圾收集室、頂蓋型廣場式開放空間、管理委員會使用空間交誼廳、管理委員會使用空間辦公室、排煙室、雨遮等共２９項。,鋼筋混凝土造,100年11月30日,十五層,
